loja,sku,titulo,fabricante,categoria,disponibilidade,preco,url,fabricante_original,peso_g,unidade_peso_extraida,unidades,categoria_quantidade,faixa_peso,preco_por_100g,preco_por_500g,preco_por_unidade
Mambo,16781,Café Torrado e Moído Equilibrado Torras Gourmet L'or 250g,L'OR,Mercearia,Disponivel,30.49,https://www.mambo.com.br/cafe-torrado-e-moido-equilibrado-torras-gourmet-l-or-250g/p,Lor,250.0,g,,peso,101g_250g,12.2,60.98,
Mambo,16782,Café Solúvel em Pó Espresso L'or 40g,L'OR,Mercearia,Disponivel,11.98,https://www.mambo.com.br/cafe-soluvel-em-po-espresso-lor-40g/p,Lor,40.0,g,,peso,ate_100g,29.95,149.75,
Mambo,16934,Café Solúvel Cappuccino Chocolate Melitta 200g,Melitta,Mercearia,Disponivel,16.99,https://www.mambo.com.br/cafe-soluvel-cappuccino-chocolate-melitta-200g/p,Melitta,200.0,g,,peso,101g_250g,8.49,42.48,
Mambo,17000,Café Torrado e Moído Tradicional Fort 500g,Fort,Mercearia,Disponivel,28.99,https://www.mambo.com.br/cafe-tradicional-fort-500g/p,Fort,500.0,g,,peso,251g_500g,5.8,28.99,
Mambo,17533,Cápsula de Café Soprano Bravo 50g com 10 Unidades,Bravo Café,Mercearia,Disponivel,23.98,https://www.mambo.com.br/cafe-soprano-bravo-50g-com-10-capsulas/p,Bravo Café,50.0,g,10.0,peso,ate_100g,47.96,239.8,2.4
Mambo,17534,Café Torrado e Moído Extraforte Café Brasileiro 500g,Café Brasileiro,Mercearia,Disponivel,28.99,https://www.mambo.com.br/cafe-torrado-e-moido-extraforte-cafe-brasileiro-pacote-500g/p,Café Brasileiro,500.0,g,,peso,251g_500g,5.8,28.99,
Mambo,17618,Café Solúvel com Leite Nescafé Lata 330g,Nestlé,Mercearia,Disponivel,28.49,https://www.mambo.com.br/cafe-soluvel-com-leite-nescafe-lata-330g/p,Nestlé,330.0,g,,peso,251g_500g,8.63,43.17,
Mambo,17733,Café em Grãos Orgânico Santa Monica 250g,Santa Mônica,Mercearia,Disponivel,55.98,https://www.mambo.com.br/cafe-em-graos-organico-santa-monica-250g/p,Santa Mônica,250.0,g,,peso,101g_250g,22.39,111.96,
Mambo,17787,Cápsula de Café Portinari Tres 3 Corações 80g com 10 Unidades,3 Corações,Mercearia,Disponivel,17.98,https://www.mambo.com.br/capsula-de-cafe-portinari-tres-3-coracoes-80g-com-10-unidades/p,3 Corações,80.0,g,10.0,peso,ate_100g,22.48,112.38,1.8
Mambo,17788,Cápsula de Café Notas Frutadas Portinari 3 Corações com 10 Unidades,3 Corações,Mercearia,Disponivel,17.98,https://www.mambo.com.br/capsula-de-cafe-portinari-notas-frutadas-3-coracoes-10-unid/p,3 Corações,,,10.0,unidades,sem_peso,,,1.8
Mambo,17790,Café Torrado e Moído Portinari Café 1942 3 Corações 250g,3 Corações,Mercearia,Disponivel,25.99,https://www.mambo.com.br/cafe-torrado-e-moido-portinari-cafe-1942-3-coracoes-250g/p,3 Corações,250.0,g,,peso,101g_250g,10.4,51.98,
Mambo,17791,Café Torrado e Moído Portinari Peneirando Café 1957 3 Corações 250g,3 Corações,Mercearia,Disponivel,25.99,https://www.mambo.com.br/cafe-torrado-e-moido-portinari-peneirando-cafe-1957-3-coracoes-250g/p,3 Corações,250.0,g,,peso,101g_250g,10.4,51.98,
Mambo,17792,Café Torrado e Moído Portinari Meninos Soltando Pipas 1947 3 Corações 250g,3 Corações,Mercearia,Disponivel,25.99,https://www.mambo.com.br/cafe-torrado-e-moido-portinari-meninos-soltando-pipas-1947-3-coracoes-250g/p,3 Corações,250.0,g,,peso,101g_250g,10.4,51.98,
Mambo,18527,Café em Grãos Gourmet Expresso 3 Corações 1kg,3 Corações,Mercearia,Disponivel,119.9,https://www.mambo.com.br/cafe-em-graos-gourmet-expresso-3-coracoes-1kg/p,3 Corações,1000.0,kg,,peso,501g_1kg,11.99,59.95,
